fullname,des,ip,sigma_vi,ps,energy,sigma_mc,method,id,date,ts
(2019 GP21),2019 GP21,1.588e-07,3.0596,-9.42,2.011e-03,,IOBS,bK19G21P,2122-04-02.64,0
(2019 GP21),2019 GP21,3.238e-08,2.8620,-10.11,2.019e-03,,IOBS,bK19G21P,2122-04-02.63,0
(2019 GP21),2019 GP21,6.375e-08,4.3616,-9.79,2.184e-03,,IOBS,bK19G21P,2122-04-01.94,0
(2018 PA25),2018 PA25,3.562e-10,5.3147,-9.56,2.576e+00,,IOBS,bK18P25A,2118-02-01.68,0
(2018 PA25),2018 PA25,1.195e-10,2.7690,-10.05,2.412e+00,,IOBS,bK18P25A,2117-02-01.37,0
(2018 PA25),2018 PA25,1.068e-10,5.1979,-10.06,2.563e+00,,IOBS,bK18P25A,2112-02-02.17,0
(2018 PA25),2018 PA25,6.306e-10,5.3224,-9.26,2.598e+00,,IOBS,bK18P25A,2108-02-02.10,0
(2018 PA25),2018 PA25,3.089e-10,3.7402,-9.58,2.485e+00,,IOBS,bK18P25A,2107-02-01.85,0
(2018 PA25),2018 PA25,8.103e-10,6.2814,-9.11,2.656e+00,,IOBS,bK18P25A,2102-02-01.61,0
(2018 PA25),2018 PA25,1.484e-09,6.5713,-8.83,2.667e+00,,IOBS,bK18P25A,2099-01-31.84,0
(2018 PA25),2018 PA25,1.201e-09,2.4658,-8.95,2.385e+00,,IOBS,bK18P25A,2097-01-31.44,0
(2018 PA25),2018 PA25,1.611e-09,1.6876,-8.82,2.316e+00,,IOBS,bK18P25A,2095-01-31.97,0
(2018 PA25),2018 PA25,8.646e-09,5.4176,-8.03,2.578e+00,,IOBS,bK18P25A,2092-02-01.24,0
(2018 PA25),2018 PA25,1.757e-10,1.7454,-9.74,2.319e+00,,IOBS,bK18P25A,2089-01-31.49,0
(2018 PA25),2018 PA25,6.087e-10,1.7391,-9.20,2.319e+00,,IOBS,bK18P25A,2089-01-31.49,0
(2018 PA25),2018 PA25,5.050e-09,1.5754,-8.28,2.260e+00,,IOBS,bK18P25A,2087-01-31.92,0
(2018 PA25),2018 PA25,1.026e-09,1.5800,-8.97,2.264e+00,,IOBS,bK18P25A,2087-01-31.91,0
(2018 PA25),2018 PA25,5.716e-10,1.7477,-9.21,2.316e+00,,IOBS,bK18P25A,2086-01-31.75,0
(2018 PA25),2018 PA25,1.331e-09,4.1195,-8.80,2.495e+00,,IOBS,bK18P25A,2084-02-01.19,0
(2018 PA25),2018 PA25,9.439e-09,2.1333,-7.96,2.160e+00,,IOBS,bK18P25A,2079-02-01.02,0
(2010 XN69),2010 XN69,5.639e-08,2.4572,-8.19,2.338e-01,,IOBS,bK10X69N,2116-12-30.28,0
(2010 XN69),2010 XN69,1.425e-07,2.4344,-7.78,2.356e-01,,IOBS,bK10X69N,2116-12-29.93,0
(2010 XN69),2010 XN69,1.168e-07,1.9600,-7.87,2.342e-01,,IOBS,bK10X69N,2116-12-29.87,0
(2010 XN69),2010 XN69,7.944e-07,5.7363,-7.17,1.596e-01,,IOBS,bK10X69N,2116-01-04.15,0
(2010 XN69),2010 XN69,2.454e-08,4.5725,-8.66,1.673e-01,,IOBS,bK10X69N,2116-01-02.94,0
(2010 XN69),2010 XN69,3.896e-08,6.3813,-8.49,1.531e-01,,IOBS,bK10X69N,2115-01-04.81,0
(2010 XN69),2010 XN69,2.789e-08,4.0920,-8.59,1.711e-01,,IOBS,bK10X69N,2115-01-02.80,0
(2010 XN69),2010 XN69,3.468e-08,4.5996,-8.51,1.680e-01,,IOBS,bK10X69N,2115-01-02.41,0
(2010 XN69),2010 XN69,8.339e-09,2.1652,-9.06,1.954e-01,,IOBS,bK10X69N,2112-12-31.36,0
(2010 XN69),2010 XN69,3.581e-07,2.2901,-7.40,2.119e-01,,IOBS,bK10X69N,2112-12-31.20,0
(2010 XN69),2010 XN69,6.824e-07,0.6329,-7.12,2.125e-01,,IOBS,bK10X69N,2112-12-30.82,0
(2010 XN69),2010 XN69,8.309e-08,1.1772,-8.05,2.056e-01,,IOBS,bK10X69N,2112-12-30.79,0
(2010 XN69),2010 XN69,1.485e-06,2.3014,-6.79,2.087e-01,,IOBS,bK10X69N,2112-12-30.55,0
(2010 XN69),2010 XN69,4.454e-08,6.8500,-8.21,2.773e-01,,IOBS,bK10X69N,2111-12-29.82,0
(2010 XN69),2010 XN69,1.495e-07,4.2372,-7.84,1.721e-01,,IOBS,bK10X69N,2111-01-03.53,0
(2010 XN69),2010 XN69,1.204e-07,5.1444,-7.95,1.675e-01,,IOBS,bK10X69N,2111-01-03.05,0
(2010 XN69),2010 XN69,6.039e-08,1.3771,-8.15,2.182e-01,,IOBS,bK10X69N,2110-12-31.24,0
(2010 XN69),2010 XN69,3.931e-08,3.3464,-8.35,2.153e-01,,IOBS,bK10X69N,2110-12-30.44,0
(2010 XN69),2010 XN69,3.103e-08,4.3502,-8.51,1.753e-01,,IOBS,bK10X69N,2110-01-03.02,0
(2010 XN69),2010 XN69,4.299e-08,4.6912,-8.38,1.717e-01,,IOBS,bK10X69N,2110-01-02.65,0
(2010 XN69),2010 XN69,1.696e-09,3.2458,-9.77,1.793e-01,,IOBS,bK10X69N,2110-01-01.91,0
(2010 XN69),2010 XN69,4.012e-08,2.4001,-8.37,1.901e-01,,IOBS,bK10X69N,2108-12-31.78,0
(2010 XN69),2010 XN69,8.874e-10,4.5455,-9.89,2.763e-01,,IOBS,bK10X69N,2108-12-28.27,0
(2010 XN69),2010 XN69,4.387e-07,5.1391,-7.38,1.642e-01,,IOBS,bK10X69N,2108-01-04.66,0
(2010 XN69),2010 XN69,5.543e-07,2.3578,-7.21,1.986e-01,,IOBS,bK10X69N,2107-12-31.34,0
(2010 XN69),2010 XN69,4.675e-09,4.9715,-9.32,1.710e-01,,IOBS,bK10X69N,2106-01-04.60,0
(2010 XN69),2010 XN69,1.912e-08,2.2392,-8.63,2.187e-01,,IOBS,bK10X69N,2105-12-31.09,0
(2010 XN69),2010 XN69,9.406e-09,6.7973,-9.05,1.526e-01,,IOBS,bK10X69N,2105-01-06.04,0
(2010 XN69),2010 XN69,2.080e-07,5.4290,-7.65,1.797e-01,,IOBS,bK10X69N,2104-01-01.60,0
(2010 XN69),2010 XN69,9.999e-07,3.8611,-6.97,1.769e-01,,IOBS,bK10X69N,2103-01-02.31,0
(2010 XN69),2010 XN69,1.840e-06,1.6968,-6.62,2.219e-01,,IOBS,bK10X69N,2101-12-30.86,0
(2010 XN69),2010 XN69,9.040e-08,4.9946,-8.03,1.618e-01,,IOBS,bK10X69N,2101-01-03.92,0
(2010 XN69),2010 XN69,1.145e-06,3.7557,-6.89,1.775e-01,,IOBS,bK10X69N,2101-01-01.72,0
(2010 XN69),2010 XN69,2.959e-08,4.4213,-8.49,1.718e-01,,IOBS,bK10X69N,2101-01-01.42,0
(2010 XN69),2010 XN69,1.444e-09,5.5712,-9.82,1.595e-01,,IOBS,bK10X69N,2100-01-05.06,0
(2010 XN69),2010 XN69,2.283e-07,1.3094,-7.53,2.127e-01,,IOBS,bK10X69N,2099-12-30.14,0
(2010 XN69),2010 XN69,6.063e-08,1.3960,-8.10,2.112e-01,,IOBS,bK10X69N,2099-12-30.08,0
(2010 XN69),2010 XN69,8.325e-08,1.9294,-7.97,2.053e-01,,IOBS,bK10X69N,2098-12-30.63,0
(2010 XN69),2010 XN69,1.734e-10,3.6252,-10.67,1.962e-01,,IOBS,bK10X69N,2098-12-30.15,0
(2010 XN69),2010 XN69,7.838e-09,4.0460,-9.04,1.783e-01,,IOBS,bK10X69N,2098-01-02.46,0
(2010 XN69),2010 XN69,1.317e-08,4.4185,-8.71,2.386e-01,,IOBS,bK10X69N,2096-12-28.84,0
